stage,view,repeat,feature,importance,rank
B,time_ac,3,c1_moment3_x17,0.3005642966256134,42
B,time_ac,3,c1_moment3_x18,0.29613027365039063,43
B,time_ac,3,c1_time_ac_amplitude_x23,0.2952437819250972,44
B,time_ac,3,c1_skew_x19,0.2922403683322555,45
B,time_ac,3,c1_skew_x16,0.2814469403705032,46
B,time_ac,3,c1_std_x12,0.27676296567524417,47
B,time_ac,3,c1_moment3_x25,0.27251349298811633,48
B,time_ac,3,c1_std_x21,0.27006621299711475,49
B,time_ac,3,c1_std_x22,0.26648535581050325,50
B,time_ac,3,c1_kurtosis_x17,0.2572990032329746,51
B,time_ac,3,c1_kurtosis_x19,0.24347398049481658,52
B,time_ac,3,c1_time_ac_centroid_x22,0.23658231256154816,53
B,time_ac,3,c1_moment3_x15,0.23372195330230913,54
B,time_ac,3,c1_moment3_x10,0.21900950315035486,55
B,time_ac,3,c1_moment3_x8,0.21015677962361173,56
B,time_ac,3,c1_std_x23,0.20657114838841703,57
B,time_ac,3,c1_kurtosis_x16,0.2022612174209264,58
B,time_ac,3,c1_std_x19,0.2016679606464092,59
B,time_ac,3,c1_std_x25,0.20107847111860974,60
B,time_ac,3,c1_kurtosis_x23,0.19805046311931024,61
B,time_ac,3,c1_kurtosis_x8,0.19673170212404803,62
B,time_ac,3,c1_time_ac_centroid_x21,0.19640095139523536,63
B,time_ac,3,c1_skew_x11,0.19556315460126653,64
B,time_ac,3,c1_kurtosis_x9,0.18934208489313703,65
B,time_ac,3,c1_skew_x7,0.18444190226184012,66
B,time_ac,3,c1_skew_x17,0.1830063276076836,67
B,time_ac,3,c1_skew_x25,0.18227561044756585,68
B,time_ac,3,c1_skew_x23,0.16745468843921235,69
B,time_ac,3,c1_moment3_x22,0.15408877655044093,70
B,time_ac,3,c1_kurtosis_x24,0.1480758016853241,71
B,time_ac,3,c1_time_ac_centroid_x23,0.12159187217620822,72
B,time_ac,3,c1_std_x8,0.11816206181415644,73
B,time_ac,3,c1_std_x11,0.09224306137470283,74
B,time_ac,3,c1_kurtosis_x7,0.07326524866006602,75
B,time_ac,3,c1_time_ac_kurtosis_x23,0.06311837228589094,76
B,time_ac,3,c1_skew_x8,0.0577123731349738,77
B,time_ac,3,c1_std_x24,0.054408290078829254,78
B,time_ac,3,c1_time_ac_kurtosis_x22,0.04499618524175947,79
B,time_ac,3,c1_skew_x24,0.0427655818072725,80
B,time_ac,3,c1_time_ac_kurtosis_x21,0.03667533030315593,81
B,time_ac,3,c1_skew_x10,0.03334063254578462,82
B,time_ac,3,c1_moment3_x24,0.032077595894446205,83
B,time_ac,3,c1_kurtosis_x10,0.01221809406047677,84
B,time_ac,3,c1_moment3_x23,-0.008287148510778016,85
B,time_ac,4,c1_time_ac_amplitude_x21,0.9118158962423777,1
B,time_ac,4,c1_time_ac_amplitude_x22,0.7708243775375774,2
B,time_ac,4,c1_kurtosis_x20,0.7118319427690054,3
B,time_ac,4,c1_skew_x20,0.6687459598174724,4
B,time_ac,4,c1_moment3_x14,0.6665721623169995,5
B,time_ac,4,c1_std_x14,0.6472794560695035,6
B,time_ac,4,c1_skew_x13,0.5482774128737742,7
B,time_ac,4,c1_kurtosis_x14,0.5123261417030359,8
B,time_ac,4,c1_skew_x22,0.47493860372487606,9
B,time_ac,4,c1_std_x7,0.47165649807383037,10
B,time_ac,4,c1_std_x17,0.47015531342872025,11
B,time_ac,4,c1_skew_x12,0.46921376225357214,12
B,time_ac,4,c1_std_x13,0.46569471998486067,13
B,time_ac,4,c1_kurtosis_x13,0.4617696549857333,14
B,time_ac,4,c1_moment3_x17,0.4581479453433797,15
B,time_ac,4,c1_moment3_x9,0.45521634119578996,16
B,time_ac,4,c1_kurtosis_x21,0.44403692264755107,17
B,time_ac,4,c1_moment3_x21,0.4418037487505389,18
B,time_ac,4,c1_kurtosis_x12,0.441001903194952,19
B,time_ac,4,c1_std_x15,0.4339282562411565,20
B,time_ac,4,c1_std_x9,0.43352826376144143,21
B,time_ac,4,c1_moment3_x20,0.4300199114496951,22
B,time_ac,4,c1_std_x12,0.4286363011199655,23
B,time_ac,4,c1_skew_x21,0.4110181581375101,24
B,time_ac,4,c1_std_x20,0.41069978146743774,25
B,time_ac,4,c1_std_x16,0.40422989990553865,26
B,time_ac,4,c1_moment3_x13,0.3875921276469267,27
B,time_ac,4,c1_skew_x14,0.3860147811420516,28
B,time_ac,4,c1_kurtosis_x22,0.3838933557516407,29
B,time_ac,4,c1_skew_x18,0.37811221531559847,30
B,time_ac,4,c1_std_x18,0.3779154523477719,31
B,time_ac,4,c1_moment3_x15,0.37723838786812525,32
B,time_ac,4,c1_std_x11,0.367616360964916,33
B,time_ac,4,c1_kurtosis_x15,0.36217685969983937,34
B,time_ac,4,c1_skew_x15,0.35784657516242707,35
B,time_ac,4,c1_kurtosis_x18,0.35013221527447863,36
B,time_ac,4,c1_moment3_x19,0.33517952957295705,37
B,time_ac,4,c1_moment3_x8,0.3262215666652778,38
B,time_ac,4,c1_kurtosis_x17,0.3149905567276929,39
B,time_ac,4,c1_std_x23,0.2945279054566871,40
B,time_ac,4,c1_moment3_x25,0.2944689206426576,41
B,time_ac,4,c1_time_ac_kurtosis_x21,0.28875524033648076,42
B,time_ac,4,c1_kurtosis_x11,0.2876006626717442,43
B,time_ac,4,c1_skew_x19,0.28435991679139866,44
B,time_ac,4,c1_moment3_x11,0.2841497091066361,45
B,time_ac,4,c1_time_ac_amplitude_x23,0.2803211156531992,46
B,time_ac,4,c1_kurtosis_x24,0.2753837501465485,47
B,time_ac,4,c1_skew_x7,0.2742925365303707,48
B,time_ac,4,c1_skew_x11,0.2722949633927405,49
B,time_ac,4,c1_moment3_x16,0.2721897578255268,50
B,time_ac,4,c1_kurtosis_x9,0.2674103341277349,51
B,time_ac,4,c1_skew_x8,0.26531828822253156,52
B,time_ac,4,c1_skew_x9,0.26255391545097434,53
B,time_ac,4,c1_moment3_x12,0.25594730375414676,54
B,time_ac,4,c1_std_x24,0.2547572328431335,55
B,time_ac,4,c1_kurtosis_x16,0.24825216323608232,56
B,time_ac,4,c1_moment3_x7,0.24598287891196738,57
B,time_ac,4,c1_kurtosis_x25,0.24593746471148473,58
B,time_ac,4,c1_skew_x25,0.2437384248670256,59
B,time_ac,4,c1_skew_x16,0.2410370614894856,60
B,time_ac,4,c1_moment3_x23,0.24014821506972733,61
B,time_ac,4,c1_std_x8,0.22376014290129842,62
B,time_ac,4,c1_kurtosis_x23,0.22340887840721316,63
B,time_ac,4,c1_moment3_x18,0.22324885230228195,64
B,time_ac,4,c1_skew_x17,0.21483355689479536,65
B,time_ac,4,c1_kurtosis_x7,0.21222203775814943,66
B,time_ac,4,c1_std_x19,0.20624536978211627,67
B,time_ac,4,c1_time_ac_centroid_x23,0.20556785593155946,68
B,time_ac,4,c1_std_x25,0.20340908498413882,69
B,time_ac,4,c1_time_ac_centroid_x21,0.20043581350254666,70
B,time_ac,4,c1_kurtosis_x19,0.19597536574813496,71
B,time_ac,4,c1_kurtosis_x10,0.19418701086236068,72
B,time_ac,4,c1_moment3_x24,0.18943338347256766,73
B,time_ac,4,c1_std_x22,0.17284629017330735,74
B,time_ac,4,c1_std_x21,0.16705525047972988,75
B,time_ac,4,c1_skew_x10,0.14904055965136528,76
B,time_ac,4,c1_moment3_x22,0.14055945221595778,77
B,time_ac,4,c1_time_ac_kurtosis_x23,0.11721396518663944,78
B,time_ac,4,c1_skew_x23,0.09298845411881505,79
B,time_ac,4,c1_kurtosis_x8,0.06917541149847717,80
B,time_ac,4,c1_time_ac_centroid_x22,0.05593948464793028,81
B,time_ac,4,c1_time_ac_kurtosis_x22,0.05525890129682255,82
B,time_ac,4,c1_skew_x24,0.03095549440540327,83
B,time_ac,4,c1_std_x10,0.010321465162122819,84
B,time_ac,4,c1_moment3_x10,-0.0025509570941585763,85
B,time_ac,5,c1_time_ac_amplitude_x22,0.9208414418219071,1
B,time_ac,5,c1_time_ac_amplitude_x21,0.8527786552367608,2
B,time_ac,5,c1_kurtosis_x20,0.7692714698165618,3
B,time_ac,5,c1_skew_x20,0.6654437241047653,4
B,time_ac,5,c1_moment3_x14,0.6293474296414736,5
B,time_ac,5,c1_std_x9,0.6092725055764391,6
B,time_ac,5,c1_std_x14,0.5886563232258588,7
B,time_ac,5,c1_skew_x21,0.5751069285030362,8
B,time_ac,5,c1_skew_x12,0.5614603819167178,9
B,time_ac,5,c1_moment3_x9,0.5046116728433281,10
B,time_ac,5,c1_std_x13,0.5018421475289707,11
B,time_ac,5,c1_moment3_x21,0.4820356784836624,12
B,time_ac,5,c1_kurtosis_x12,0.45848168188509947,13
B,time_ac,5,c1_skew_x18,0.4579206489916106,14
B,time_ac,5,c1_kurtosis_x14,0.4518763295113146,15
B,time_ac,5,c1_std_x7,0.4511674793526788,16
B,time_ac,5,c1_kurtosis_x15,0.4507234881670436,17
B,time_ac,5,c1_moment3_x11,0.4420520944905603,18
B,time_ac,5,c1_std_x17,0.44022523448103723,19
B,time_ac,5,c1_std_x21,0.4367939900862438,20
B,time_ac,5,c1_std_x16,0.4328046778293016,21
B,time_ac,5,c1_moment3_x13,0.4314280049251698,22
B,time_ac,5,c1_skew_x13,0.42805987358711023,23
B,time_ac,5,c1_kurtosis_x22,0.42682707202422143,24
B,time_ac,5,c1_skew_x15,0.4135419812774782,25
B,time_ac,5,c1_kurtosis_x18,0.41330626751725247,26
B,time_ac,5,c1_skew_x14,0.4095943209348591,27
B,time_ac,5,c1_moment3_x16,0.39732275515512355,28
B,time_ac,5,c1_kurtosis_x7,0.39042415949588755,29
B,time_ac,5,c1_kurtosis_x21,0.3884628625876546,30
B,time_ac,5,c1_std_x20,0.3846815624002029,31
B,time_ac,5,c1_skew_x22,0.3842939187463941,32
B,time_ac,5,c1_moment3_x20,0.377997358610731,33
B,time_ac,5,c1_skew_x11,0.36864788197300496,34
B,time_ac,5,c1_time_ac_centroid_x21,0.3475226857422823,35
B,time_ac,5,c1_std_x22,0.3441112942104321,36
B,time_ac,5,c1_kurtosis_x13,0.3355235653916606,37
B,time_ac,5,c1_moment3_x7,0.33548321446470625,38
B,time_ac,5,c1_std_x15,0.30680423587948386,39
B,time_ac,5,c1_kurtosis_x11,0.3051622416736356,40
B,time_ac,5,c1_std_x25,0.30483820393183964,41
B,time_ac,5,c1_moment3_x25,0.29586662554553894,42
B,time_ac,5,c1_skew_x25,0.2931789149991524,43
B,time_ac,5,c1_std_x18,0.2912521991010733,44
B,time_ac,5,c1_time_ac_kurtosis_x21,0.28792522799176146,45
B,time_ac,5,c1_skew_x7,0.28438807952260503,46
B,time_ac,5,c1_skew_x8,0.28384529216104776,47
B,time_ac,5,c1_std_x12,0.2771028464630597,48
B,time_ac,5,c1_moment3_x8,0.2721789434546402,49
B,time_ac,5,c1_moment3_x17,0.26769264609475024,50
B,time_ac,5,c1_std_x11,0.2606987987171176,51
B,time_ac,5,c1_skew_x16,0.2583520628783208,52
B,time_ac,5,c1_kurtosis_x25,0.25710061465298256,53
B,time_ac,5,c1_moment3_x12,0.24638095729878845,54
B,time_ac,5,c1_moment3_x10,0.23290539368310925,55
B,time_ac,5,c1_moment3_x22,0.22949519457400863,56
B,time_ac,5,c1_skew_x17,0.21946008690599805,57
B,time_ac,5,c1_moment3_x18,0.21817211761186334,58
B,time_ac,5,c1_skew_x9,0.21342380901279515,59
B,time_ac,5,c1_kurtosis_x17,0.20470745432548224,60
B,time_ac,5,c1_std_x8,0.20438737223012532,61
B,time_ac,5,c1_moment3_x15,0.1860580128323343,62
B,time_ac,5,c1_time_ac_kurtosis_x22,0.18575202482603173,63
B,time_ac,5,c1_moment3_x19,0.18019308584504892,64
B,time_ac,5,c1_skew_x24,0.17946439096731132,65
B,time_ac,5,c1_time_ac_amplitude_x23,0.1779214771878736,66
B,time_ac,5,c1_skew_x10,0.15781548164988735,67
B,time_ac,5,c1_std_x19,0.1563795586878287,68
B,time_ac,5,c1_std_x10,0.15040676906780812,69
B,time_ac,5,c1_kurtosis_x19,0.14634341729644007,70
B,time_ac,5,c1_skew_x19,0.13651940429832699,71
B,time_ac,5,c1_kurtosis_x16,0.11849875058847864,72
B,time_ac,5,c1_skew_x23,0.11826725694553449,73
B,time_ac,5,c1_moment3_x23,0.11760059417612295,74
B,time_ac,5,c1_time_ac_centroid_x23,0.10747725759335325,75
B,time_ac,5,c1_kurtosis_x23,0.1060756683539525,76
B,time_ac,5,c1_kurtosis_x8,0.1040472090185311,77
B,time_ac,5,c1_kurtosis_x9,0.10085117932333865,78
B,time_ac,5,c1_time_ac_kurtosis_x23,0.09278717360609075,79
B,time_ac,5,c1_time_ac_centroid_x22,0.08301896890251662,80
B,time_ac,5,c1_kurtosis_x10,0.037472405571099265,81
B,time_ac,5,c1_moment3_x24,0.03441704982255809,82
B,time_ac,5,c1_kurtosis_x24,0.033194741744588564,83
B,time_ac,5,c1_std_x23,0.01862740204383485,84
B,time_ac,5,c1_std_x24,-0.04050831332891557,85
B,time_ac,6,c1_time_ac_amplitude_x21,1.0264758027362932,1
B,time_ac,6,c1_time_ac_amplitude_x22,0.8922682378792087,2
B,time_ac,6,c1_skew_x20,0.7008244385019583,3
B,time_ac,6,c1_kurtosis_x20,0.6899310390812791,4
B,time_ac,6,c1_moment3_x20,0.6505826555614659,5
B,time_ac,6,c1_moment3_x14,0.6336276615957025,6
B,time_ac,6,c1_kurtosis_x12,0.6105487156438314,7
B,time_ac,6,c1_kurtosis_x14,0.6001594027676925,8
B,time_ac,6,c1_skew_x12,0.5797015067496858,9
B,time_ac,6,c1_kurtosis_x21,0.5362821246578846,10
B,time_ac,6,c1_std_x14,0.5240843095716445,11
B,time_ac,6,c1_skew_x22,0.5223807874254908,12
B,time_ac,6,c1_moment3_x21,0.5214073091773719,13
B,time_ac,6,c1_skew_x21,0.5143807668622356,14
B,time_ac,6,c1_std_x15,0.4699280379368533,15
B,time_ac,6,c1_skew_x13,0.45674781907479983,16
B,time_ac,6,c1_kurtosis_x18,0.43497220051519697,17
B,time_ac,6,c1_skew_x14,0.4333169905184983,18
B,time_ac,6,c1_std_x9,0.42800605516352647,19
B,time_ac,6,c1_std_x17,0.4249819639483279,20
B,time_ac,6,c1_moment3_x13,0.42024118607491723,21
B,time_ac,6,c1_moment3_x11,0.4200172843010789,22
B,time_ac,6,c1_std_x16,0.41666415089303116,23
B,time_ac,6,c1_std_x12,0.4099033475048002,24
B,time_ac,6,c1_skew_x15,0.39141336815676187,25
B,time_ac,6,c1_moment3_x12,0.3875938051215897,26
B,time_ac,6,c1_moment3_x7,0.37246058003711935,27
B,time_ac,6,c1_std_x7,0.36522295668912097,28
B,time_ac,6,c1_std_x25,0.3645306346837325,29
B,time_ac,6,c1_kurtosis_x11,0.3605675870479702,30
B,time_ac,6,c1_kurtosis_x13,0.3474209033825656,31
B,time_ac,6,c1_skew_x18,0.346461284140122,32
B,time_ac,6,c1_moment3_x15,0.32309719902269235,33
B,time_ac,6,c1_std_x20,0.3183163054985767,34
B,time_ac,6,c1_std_x22,0.3172907241502052,35
B,time_ac,6,c1_kurtosis_x7,0.31639354420304394,36
B,time_ac,6,c1_moment3_x17,0.31394859399526803,37
B,time_ac,6,c1_std_x18,0.307662235248388,38
B,time_ac,6,c1_moment3_x8,0.30302268020918005,39
B,time_ac,6,c1_kurtosis_x22,0.3021896088123516,40
B,time_ac,6,c1_time_ac_kurtosis_x21,0.294011332632034,41
B,time_ac,6,c1_moment3_x9,0.2933334675713124,42
B,time_ac,6,c1_kurtosis_x15,0.29081396029183926,43
B,time_ac,6,c1_kurtosis_x23,0.2891981104990944,44
B,time_ac,6,c1_moment3_x16,0.2813091972564059,45
B,time_ac,6,c1_time_ac_amplitude_x23,0.2783781348216356,46
B,time_ac,6,c1_std_x11,0.27464605204033826,47
B,time_ac,6,c1_moment3_x25,0.2686200258860422,48
B,time_ac,6,c1_std_x13,0.2606736547663796,49
B,time_ac,6,c1_kurtosis_x19,0.2563172670112952,50
B,time_ac,6,c1_skew_x8,0.25385889894013447,51
B,time_ac,6,c1_moment3_x18,0.2537219872169254,52
B,time_ac,6,c1_std_x21,0.24172471035448342,53
B,time_ac,6,c1_time_ac_centroid_x22,0.23246897338998035,54
B,time_ac,6,c1_kurtosis_x25,0.21495338978860845,55
B,time_ac,6,c1_std_x19,0.21461878184169436,56
B,time_ac,6,c1_skew_x11,0.2131976278150063,57
B,time_ac,6,c1_skew_x9,0.20764680883417586,58
B,time_ac,6,c1_kurtosis_x17,0.20640683715552452,59
B,time_ac,6,c1_skew_x17,0.20317166773893486,60
B,time_ac,6,c1_time_ac_centroid_x21,0.19962757699206074,61
B,time_ac,6,c1_skew_x10,0.19774569832309574,62
B,time_ac,6,c1_kurtosis_x16,0.19428400850420208,63
B,time_ac,6,c1_skew_x7,0.19057780218912543,64
B,time_ac,6,c1_skew_x25,0.188228894287079,65
B,time_ac,6,c1_kurtosis_x9,0.18273827201146,66
B,time_ac,6,c1_moment3_x22,0.1824334084429632,67
B,time_ac,6,c1_std_x8,0.17882115272484983,68
B,time_ac,6,c1_moment3_x19,0.17794509541459277,69
B,time_ac,6,c1_skew_x19,0.1741565005899465,70
B,time_ac,6,c1_kurtosis_x10,0.15869539197883928,71
B,time_ac,6,c1_kurtosis_x8,0.14840935604979935,72
B,time_ac,6,c1_std_x24,0.1467923095814199,73
B,time_ac,6,c1_moment3_x10,0.1467590658402007,74
B,time_ac,6,c1_time_ac_kurtosis_x22,0.1393711528642128,75
B,time_ac,6,c1_skew_x16,0.12797037153137616,76
B,time_ac,6,c1_skew_x24,0.11203055298687985,77
B,time_ac,6,c1_moment3_x24,0.11102878659980994,78
B,time_ac,6,c1_skew_x23,0.10969275574462102,79
B,time_ac,6,c1_kurtosis_x24,0.1063127061635499,80
B,time_ac,6,c1_time_ac_centroid_x23,0.10361005996384762,81
B,time_ac,6,c1_time_ac_kurtosis_x23,0.08033345927645338,82
B,time_ac,6,c1_std_x10,0.03480722443327662,83
B,time_ac,6,c1_std_x23,-0.011122586612573307,84
B,time_ac,6,c1_moment3_x23,-0.04258073305819743,85
B,time_ac,7,c1_time_ac_amplitude_x21,0.9794021503593174,1
B,time_ac,7,c1_moment3_x14,0.7538277313714205,2
B,time_ac,7,c1_kurtosis_x20,0.7514144755675686,3
B,time_ac,7,c1_std_x9,0.7390950511057278,4
B,time_ac,7,c1_time_ac_amplitude_x22,0.7180361050196611,5
B,time_ac,7,c1_skew_x20,0.6673479906485501,6
B,time_ac,7,c1_std_x14,0.6523531339371985,7
B,time_ac,7,c1_skew_x14,0.5823368313389652,8
B,time_ac,7,c1_kurtosis_x18,0.5751625610769996,9
B,time_ac,7,c1_std_x7,0.5453426782878037,10
B,time_ac,7,c1_kurtosis_x14,0.5292490342235963,11
B,time_ac,7,c1_skew_x21,0.5268917155959609,12
B,time_ac,7,c1_kurtosis_x22,0.5043168173159791,13
B,time_ac,7,c1_skew_x18,0.4913217637571044,14
B,time_ac,7,c1_moment3_x20,0.4896452841532824,15
B,time_ac,7,c1_moment3_x21,0.47230787264015966,16
B,time_ac,7,c1_skew_x12,0.4680934148098118,17
B,time_ac,7,c1_moment3_x9,0.4662199375909407,18
B,time_ac,7,c1_skew_x22,0.4586877777604808,19
B,time_ac,7,c1_skew_x25,0.45320759633985414,20
B,time_ac,7,c1_std_x16,0.432048209935029,21
B,time_ac,7,c1_skew_x13,0.4320206116740721,22
B,time_ac,7,c1_skew_x15,0.4194467867105429,23
B,time_ac,7,c1_skew_x19,0.4123760014380415,24
B,time_ac,7,c1_kurtosis_x13,0.4063388810391287,25
B,time_ac,7,c1_moment3_x11,0.40023279447724314,26
B,time_ac,7,c1_std_x17,0.39601059724221593,27
B,time_ac,7,c1_std_x15,0.3949644215678284,28
B,time_ac,7,c1_std_x20,0.3947553746069179,29
B,time_ac,7,c1_std_x18,0.3870258896825666,30
B,time_ac,7,c1_kurtosis_x21,0.382679404923634,31
B,time_ac,7,c1_std_x25,0.3694714233233145,32
B,time_ac,7,c1_kurtosis_x12,0.35630108862132326,33
B,time_ac,7,c1_kurtosis_x15,0.34896953680158127,34
B,time_ac,7,c1_moment3_x13,0.3411895254985034,35
B,time_ac,7,c1_std_x13,0.3217348545749856,36
B,time_ac,7,c1_moment3_x10,0.3170669478846178,37
B,time_ac,7,c1_std_x12,0.3008441572726175,38
B,time_ac,7,c1_std_x8,0.29904683117129804,39
B,time_ac,7,c1_moment3_x7,0.2941453164248746,40
B,time_ac,7,c1_moment3_x22,0.29030890719612107,41
B,time_ac,7,c1_moment3_x12,0.28216537932747593,42
B,time_ac,7,c1_skew_x17,0.2713741380193384,43
B,time_ac,7,c1_moment3_x15,0.2692114459941532,44
B,time_ac,7,c1_moment3_x17,0.2610501072092603,45
B,time_ac,7,c1_time_ac_amplitude_x23,0.257480922921336,46
B,time_ac,7,c1_kurtosis_x11,0.2521791599240602,47
B,time_ac,7,c1_skew_x11,0.25165730810397813,48
B,time_ac,7,c1_moment3_x25,0.24854641397966704,49
B,time_ac,7,c1_moment3_x16,0.22287712312166352,50
B,time_ac,7,c1_skew_x8,0.21844875834378033,51
B,time_ac,7,c1_std_x21,0.2159899204174674,52
B,time_ac,7,c1_kurtosis_x17,0.2095259782526112,53
B,time_ac,7,c1_moment3_x18,0.20635232817699936,54
B,time_ac,7,c1_moment3_x8,0.19340777180843285,55
B,time_ac,7,c1_moment3_x19,0.1895662964924842,56
B,time_ac,7,c1_time_ac_centroid_x21,0.18850833173900822,57
B,time_ac,7,c1_skew_x9,0.18802709402122914,58
B,time_ac,7,c1_skew_x7,0.1879676983789626,59
B,time_ac,7,c1_time_ac_centroid_x22,0.18362102094952343,60
B,time_ac,7,c1_kurtosis_x25,0.178054390760532,61
B,time_ac,7,c1_std_x22,0.15210958809798095,62
B,time_ac,7,c1_skew_x23,0.15204510100398722,63
B,time_ac,7,c1_skew_x16,0.1477622983423735,64
B,time_ac,7,c1_std_x11,0.14688231561634402,65
B,time_ac,7,c1_kurtosis_x19,0.12515974279065234,66
B,time_ac,7,c1_time_ac_kurtosis_x21,0.12456070621669917,67
B,time_ac,7,c1_time_ac_centroid_x23,0.12351603887305165,68
B,time_ac,7,c1_time_ac_kurtosis_x23,0.11866539114244473,69
B,time_ac,7,c1_kurtosis_x16,0.10954831798261075,70
B,time_ac,7,c1_kurtosis_x24,0.10387185544102488,71
B,time_ac,7,c1_std_x19,0.09809704746269657,72
B,time_ac,7,c1_kurtosis_x10,0.07642179825485743,73
B,time_ac,7,c1_moment3_x24,0.07638458432612634,74
B,time_ac,7,c1_kurtosis_x9,0.06660863638467236,75
B,time_ac,7,c1_kurtosis_x23,0.06592502749846038,76
B,time_ac,7,c1_kurtosis_x7,0.06290926011475434,77
B,time_ac,7,c1_moment3_x23,0.05580882500862995,78
B,time_ac,7,c1_skew_x10,0.049661196358971815,79
B,time_ac,7,c1_std_x24,0.0325460303277244,80
B,time_ac,7,c1_time_ac_kurtosis_x22,0.01894156298034183,81
B,time_ac,7,c1_std_x10,0.017215899573731246,82
B,time_ac,7,c1_kurtosis_x8,0.0007538860800819,83
B,time_ac,7,c1_skew_x24,-0.012295671735376972,84
B,time_ac,7,c1_std_x23,-0.024338211318308416,85
B,time_ac,8,c1_time_ac_amplitude_x21,0.8065431391368213,1
B,time_ac,8,c1_time_ac_amplitude_x22,0.7915550777730979,2
B,time_ac,8,c1_kurtosis_x20,0.7580243162875325,3
B,time_ac,8,c1_std_x14,0.6924647385829502,4
B,time_ac,8,c1_skew_x20,0.663002335522554,5
B,time_ac,8,c1_skew_x12,0.6240608259675235,6
B,time_ac,8,c1_moment3_x14,0.6037911319594392,7
B,time_ac,8,c1_std_x16,0.5874618663771901,8
B,time_ac,8,c1_std_x9,0.5654890916099896,9
B,time_ac,8,c1_moment3_x20,0.5510188287662975,10
B,time_ac,8,c1_std_x17,0.5509401485213616,11
B,time_ac,8,c1_kurtosis_x14,0.538688394439609,12
B,time_ac,8,c1_kurtosis_x18,0.5116567529846958,13
B,time_ac,8,c1_std_x7,0.48471109143649554,14
B,time_ac,8,c1_moment3_x21,0.47057435038550166,15
B,time_ac,8,c1_moment3_x7,0.46470528681154843,16
B,time_ac,8,c1_moment3_x9,0.4627588826782456,17
B,time_ac,8,c1_moment3_x8,0.451273858575332,18
B,time_ac,8,c1_skew_x14,0.4405478013768918,19
B,time_ac,8,c1_kurtosis_x21,0.43643545835116115,20
B,time_ac,8,c1_kurtosis_x22,0.4264430655764944,21
B,time_ac,8,c1_kurtosis_x15,0.42165344885905687,22
B,time_ac,8,c1_kurtosis_x12,0.41870594297351776,23
B,time_ac,8,c1_moment3_x11,0.412630138576305,24
B,time_ac,8,c1_skew_x13,0.4071761237195527,25
B,time_ac,8,c1_skew_x18,0.40611931286098296,26
B,time_ac,8,c1_std_x25,0.40274035175728845,27
B,time_ac,8,c1_kurtosis_x13,0.39974411175141894,28
B,time_ac,8,c1_std_x12,0.397903896573098,29
B,time_ac,8,c1_skew_x19,0.3931372666152959,30
B,time_ac,8,c1_skew_x22,0.39304933038917805,31
B,time_ac,8,c1_skew_x21,0.38524267167245496,32
B,time_ac,8,c1_std_x13,0.384562995383234,33
B,time_ac,8,c1_std_x15,0.3785249449945022,34
B,time_ac,8,c1_moment3_x13,0.3708825103874807,35
B,time_ac,8,c1_skew_x11,0.37083997155708937,36
B,time_ac,8,c1_time_ac_centroid_x22,0.36186271478215315,37
B,time_ac,8,c1_std_x20,0.3618130686459691,38
B,time_ac,8,c1_skew_x15,0.3573691841444107,39
B,time_ac,8,c1_kurtosis_x19,0.3505262725524947,40
B,time_ac,8,c1_moment3_x15,0.31037979244761554,41
B,time_ac,8,c1_moment3_x17,0.3039080244237539,42
B,time_ac,8,c1_moment3_x16,0.30275298765202613,43
B,time_ac,8,c1_kurtosis_x11,0.2994366872051462,44
B,time_ac,8,c1_std_x18,0.2847373425271573,45
B,time_ac,8,c1_skew_x23,0.2809726327967959,46
B,time_ac,8,c1_std_x22,0.2707241556424419,47
B,time_ac,8,c1_skew_x16,0.26090790555407806,48
B,time_ac,8,c1_moment3_x25,0.2604981914167245,49
B,time_ac,8,c1_std_x8,0.25698380939425053,50
B,time_ac,8,c1_moment3_x10,0.2563823749627907,51
B,time_ac,8,c1_moment3_x12,0.25210170419254335,52
B,time_ac,8,c1_moment3_x22,0.2520227219427239,53
B,time_ac,8,c1_skew_x8,0.23573403838582307,54
B,time_ac,8,c1_kurtosis_x25,0.23238193756110181,55
B,time_ac,8,c1_skew_x25,0.22927025445757102,56
B,time_ac,8,c1_skew_x17,0.22894492271607567,57
B,time_ac,8,c1_kurtosis_x9,0.22868581263079668,58
B,time_ac,8,c1_time_ac_kurtosis_x21,0.22465368890126935,59
B,time_ac,8,c1_time_ac_centroid_x21,0.22322553829570183,60
B,time_ac,8,c1_time_ac_amplitude_x23,0.21352545080301924,61
B,time_ac,8,c1_kurtosis_x8,0.20393945936760074,62
B,time_ac,8,c1_skew_x10,0.19056878305562977,63
B,time_ac,8,c1_std_x11,0.18989914548887762,64
B,time_ac,8,c1_std_x21,0.18417717166759584,65
B,time_ac,8,c1_std_x10,0.17461154546686544,66
B,time_ac,8,c1_kurtosis_x16,0.17134409421793917,67
B,time_ac,8,c1_skew_x9,0.16896687603374203,68
B,time_ac,8,c1_moment3_x19,0.16332326601392794,69
B,time_ac,8,c1_kurtosis_x17,0.1556560820629659,70
B,time_ac,8,c1_kurtosis_x7,0.15097329793673825,71
B,time_ac,8,c1_moment3_x23,0.1425462458444782,72
B,time_ac,8,c1_kurtosis_x10,0.13640476944019567,73
B,time_ac,8,c1_std_x19,0.12840392204590506,74
B,time_ac,8,c1_time_ac_kurtosis_x22,0.12148205026521805,75
