evaluation,policy,model,dimension,value,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
nested_oof,completed,raw_guarded,STAGE,A,1162,18.417833044081608,4.2916002894120515,3.2993796876553594,0.9863498837502122,0.039865547539727646,3.9865547539727646,1.3852194606587522,0.3852194606587521,False
nested_oof,completed,raw_guarded,STAGE,B,815,26.746672968872748,5.171718570153711,4.203141990068171,0.6801677871496932,0.0535796545154465,5.357965451544651,1.520220902915037,0.5202209029150372,False
nested_oof,completed,raw_guarded,condition,Cond1,798,21.130789407332305,4.5968238390580405,3.5710803411893393,0.5221452513277489,0.0499245236778393,4.99245236778393,1.4281912814911895,0.42819128149118935,False
nested_oof,completed,raw_guarded,condition,Cond2,815,26.746672968872748,5.171718570153711,4.203141990068171,0.6801677871496932,0.0535796545154465,5.357965451544651,1.520220902915037,0.5202209029150372,False
nested_oof,completed,raw_guarded,condition,Cond3,364,12.470197940032017,3.5313167430906023,2.703728254907789,0.1777866944876244,0.01781317677540596,1.7813176775405961,1.2910120072953317,0.2910120072953319,False
nested_oof,completed,raw_unprotected,all,all,1977,22.08284182917847,4.699238430764976,3.6808078123869006,0.9755327067320994,0.04555233670021562,4.555233670021562,1.4459775555765972,0.44597755557659735,False
nested_oof,completed,raw_unprotected,STAGE,A,1162,18.53975070512522,4.305781079563291,3.2905606773138083,0.9862595262015166,0.03951789987826449,3.9517899878264493,1.3866042254760105,0.38660422547601053,False
nested_oof,completed,raw_unprotected,STAGE,B,815,27.13446377537464,5.209075136276558,4.2372092491414195,0.675530649965908,0.054156036807095645,5.415603680709564,1.5306300826647958,0.5306300826647958,False
nested_oof,completed,raw_unprotected,condition,Cond1,798,20.877838898389513,4.5692273852796506,3.51042146964497,0.5278655109710273,0.04906771386161665,4.906771386161665,1.4192605256028963,0.4192605256028964,False
nested_oof,completed,raw_unprotected,condition,Cond2,815,27.13446377537464,5.209075136276558,4.2372092491414195,0.675530649965908,0.054156036807095645,5.415603680709564,1.5306300826647958,0.5306300826647958,False
nested_oof,completed,raw_unprotected,condition,Cond3,364,13.413941973738106,3.6625048769575868,2.8085581710493375,0.11556162755263444,0.018581769222453977,1.8581769222453977,1.31501156750553,0.3150115675055301,False
