cohort,stage,model,primary,slice,n,mae,rmse,r2,negative_predictions,coverage_90,mean_interval_width
validation,B,PLS,False,group_id=validation/CMP-validation-143.csv,6,2.2024974910354587,3.0945938188314646,-0.9630796294169017,0,1.0,20.275641151006322
validation,B,PLS,False,group_id=validation/CMP-validation-147.csv,1,2.8848528164665197,2.8848528164665197,,0,1.0,20.27564115100631
validation,B,PLS,False,group_id=validation/CMP-validation-160.csv,3,4.388717341421635,4.827409608963403,0.31624978092557376,0,1.0,20.27564115100631
validation,B,PLS,False,group_id=validation/CMP-validation-167.csv,2,3.201953929230683,4.36073643117714,-20.440028629660677,0,1.0,20.27564115100632
validation,B,PLS,False,group_id=validation/CMP-validation-171.csv,1,0.8605851754046512,0.8605851754046512,,0,1.0,20.275641151006297
validation,B,PLS,False,group_id=validation/CMP-validation-173.csv,2,1.6968774573001753,1.7002344960291147,-6.652391912590333,0,1.0,20.275641151006326
validation,B,PLS,False,group_id=validation/CMP-validation-174.csv,1,0.9930954867894002,0.9930954867894002,,0,1.0,20.275641151006326
validation,B,PLS,False,group_id=validation/CMP-validation-181.csv,2,0.49247946774625717,0.6186710377016442,0.29105780066998055,0,1.0,20.27564115100632
validation,B,PLS,False,chamber_route=4-5-6,68,3.995566671197049,5.188209559942948,0.6522099540862707,0,0.9558823529411765,20.275641151006322
validation,B,Physics+CatBoost,True,all,68,3.010272085675961,3.7649841684627723,0.8168493613374193,0,0.9852941176470589,17.84651095190765
validation,B,Physics+CatBoost,True,group_id=test/CMP-test-092.csv,1,0.2992112171839665,0.2992112171839665,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=test/CMP-test-105.csv,4,3.9412645133185435,3.973927271724609,-1.5651556050980377,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=test/CMP-test-120.csv,2,4.221488157821881,4.318655151010468,-200.6474847836289,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=test/CMP-test-178.csv,1,6.151374255004143,6.151374255004143,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-028.csv,3,6.010808335811324,6.2271145936578005,-19.51059884293311,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-029.csv,1,2.9814263203560074,2.9814263203560074,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-035.csv,1,5.70832603298993,5.70832603298993,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-038.csv,2,1.5296494176331592,1.5304526587962832,-4.5897841820359515,0,1.0,17.846510951907643
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-039.csv,1,3.0175957077221653,3.0175957077221653,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-044.csv,1,8.406969449002744,8.406969449002744,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-049.csv,1,5.28791693403889,5.28791693403889,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-054.csv,1,5.545702427258547,5.545702427258547,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-055.csv,1,5.244019885091021,5.244019885091021,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-062.csv,1,0.12437964850691685,0.12437964850691685,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-065.csv,1,0.7307992324922452,0.7307992324922452,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-066.csv,1,2.432390985683597,2.432390985683597,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-070.csv,3,0.8409400085037314,1.0444734460262661,0.42832742304670934,0,1.0,17.84651095190765
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-080.csv,1,3.489137085518749,3.489137085518749,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-094.csv,5,2.981220965497775,3.2155243884412683,-5.929351929002424,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-095.csv,2,1.3632766294033516,1.4070099890179666,0.6173401190143242,0,1.0,17.846510951907632
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-100.csv,1,2.882455320080325,2.882455320080325,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-103.csv,3,2.826992594141496,4.093990172708143,-1.5275256316293602,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-105.csv,3,1.333127550717876,1.4845109695804508,0.9273988075054116,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-107.csv,1,0.6120632939497455,0.6120632939497455,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-111.csv,1,1.778443817110272,1.778443817110272,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-112.csv,1,1.4127560419123881,1.4127560419123881,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-115.csv,1,4.112892259659887,4.112892259659887,,0,1.0,17.84651095190766
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-128.csv,2,1.4815006589088853,1.6183654707479798,-1.3130675781895125,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-129.csv,1,7.211989020864266,7.211989020864266,,0,1.0,17.84651095190766
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-142.csv,2,0.6916171278247774,0.9385742816691905,-4.7408304554529686,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-143.csv,6,3.5018887929704854,3.989514511479865,-2.2626516510781562,0,1.0,17.846510951907643
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-147.csv,1,5.444322101213501,5.444322101213501,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-160.csv,3,4.724931501587477,6.148226873035378,-0.10909550977487514,0,0.6666666666666666,17.84651095190765
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-167.csv,2,1.2945934929334726,1.3556114629277514,-1.0719351098562395,0,1.0,17.84651095190766
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-171.csv,1,3.3191233476976407,3.3191233476976407,,0,1.0,17.84651095190766
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-173.csv,2,2.5210791006294997,2.5373999690848015,-16.043446350733703,0,1.0,17.846510951907653
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-174.csv,1,0.46820992992813615,0.46820992992813615,,0,1.0,17.846510951907646
validation,B,Physics+CatBoost,True,group_id=validation/CMP-validation-181.csv,2,1.4688463657592763,1.7967764210893864,-4.9796991812017275,0,1.0,17.846510951907653
validation,B,Physics+CatBoost,True,chamber_route=4-5-6,68,3.010272085675961,3.7649841684627723,0.8168493613374193,0,0.9852941176470589,17.84651095190765
validation,B,Physics+LightGBM,False,all,68,2.970419416001267,3.784557861008538,0.8149400555090084,0,1.0,19.91847187347302
validation,B,Physics+LightGBM,False,group_id=test/CMP-test-092.csv,1,1.4026981294701102,1.4026981294701102,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=test/CMP-test-105.csv,4,4.17098584867874,4.402789176986553,-2.1486882690009024,0,1.0,19.91847187347302
validation,B,Physics+LightGBM,False,group_id=test/CMP-test-120.csv,2,3.6328305718326774,3.677875761964714,-145.24797642307416,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=test/CMP-test-178.csv,1,5.644594238401467,5.644594238401467,,0,1.0,19.918471873472996
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-028.csv,3,7.504622056420227,7.5988798548905185,-29.542443616879943,0,1.0,19.91847187347302
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-029.csv,1,3.5675810066538816,3.5675810066538816,,0,1.0,19.918471873473017
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-035.csv,1,7.488413668856282,7.488413668856282,,0,1.0,19.91847187347303
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-038.csv,2,1.4726146934707671,1.491138171049473,-4.306290414802079,0,1.0,19.91847187347303
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-039.csv,1,4.163003156976622,4.163003156976622,,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-044.csv,1,7.388926447064179,7.388926447064179,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-049.csv,1,6.451728694413703,6.451728694413703,,0,1.0,19.91847187347303
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-054.csv,1,6.164854676403891,6.164854676403891,,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-055.csv,1,4.741002575028048,4.741002575028048,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-062.csv,1,0.47122356588729986,0.47122356588729986,,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-065.csv,1,1.049550804553263,1.049550804553263,,0,1.0,19.91847187347303
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-066.csv,1,0.8538424084372735,0.8538424084372735,,0,1.0,19.918471873473017
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-070.csv,3,1.6432330237434674,1.745410692462951,-0.5964224167507945,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-080.csv,1,1.907620551119848,1.907620551119848,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-094.csv,5,3.2583390124617155,3.529545492065056,-7.348848318282483,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-095.csv,2,0.5853891232066744,0.6677213659871124,0.9138194786517608,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-100.csv,1,1.5055998265666517,1.5055998265666517,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-103.csv,3,1.8802671145265653,2.4888449320718236,0.06589078999624798,0,1.0,19.918471873473013
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-105.csv,3,1.1939644235352205,1.3217037884409388,0.9424500167414761,0,1.0,19.91847187347302
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-107.csv,1,0.4585877199435515,0.4585877199435515,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-111.csv,1,1.0804721481960797,1.0804721481960797,,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-112.csv,1,3.0807000969555105,3.0807000969555105,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-115.csv,1,4.020510564479878,4.020510564479878,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-128.csv,2,1.219499666985854,1.3048844662392027,-0.503762449956016,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-129.csv,1,6.3181009361246225,6.3181009361246225,,0,1.0,19.91847187347301
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-142.csv,2,1.1633616822837425,1.2965182036449985,-9.954552956855713,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-143.csv,6,3.4434047486893227,4.2084129745192245,-2.6305072696073557,0,1.0,19.918471873473013
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-147.csv,1,2.0649963252436976,2.0649963252436976,,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-160.csv,3,4.385138778572757,5.56291761876258,0.09202386370727955,0,1.0,19.91847187347302
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-167.csv,2,1.1006490712996282,1.5084738746841124,-1.565554653266095,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-171.csv,1,2.702557189309772,2.702557189309772,,0,1.0,19.918471873473038
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-173.csv,2,2.735240114582581,3.0392543534288676,-23.451958628321915,0,1.0,19.918471873473045
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-174.csv,1,0.2353019168094903,0.2353019168094903,,0,1.0,19.918471873473024
validation,B,Physics+LightGBM,False,group_id=validation/CMP-validation-181.csv,2,0.974870327156502,1.3132596365433291,-2.1944231879784737,0,1.0,19.91847187347303
validation,B,Physics+LightGBM,False,chamber_route=4-5-6,68,2.970419416001267,3.784557861008538,0.8149400555090084,0,1.0,19.91847187347302
validation,B,PrestonInspired,False,all,68,4.987664436995626,6.1495733948610924,0.5113790238033249,0,0.8235294117647058,17.27517175156044
validation,B,PrestonInspired,False,group_id=test/CMP-test-092.csv,1,6.89806648705391,6.89806648705391,,0,1.0,17.27517175156045
validation,B,PrestonInspired,False,group_id=test/CMP-test-105.csv,4,6.410634533898591,7.265979229015133,-7.5755540734615,0,0.75,17.275171751560435
validation,B,PrestonInspired,False,group_id=test/CMP-test-120.csv,2,6.399977088521226,6.410903308346807,-443.35923415927044,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=test/CMP-test-178.csv,1,0.5314857331981955,0.5314857331981955,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-028.csv,3,5.254085890897149,5.532596320364577,-15.190586900345199,0,1.0,17.275171751560432
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-029.csv,1,0.32999649977422507,0.32999649977422507,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-035.csv,1,4.543054885053664,4.543054885053664,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-038.csv,2,3.209187255006327,3.217751232033092,-23.709284539317654,0,1.0,17.275171751560432
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-039.csv,1,4.213967773722558,4.213967773722558,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-044.csv,1,9.37788973037604,9.37788973037604,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-049.csv,1,13.946053853892792,13.946053853892792,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-054.csv,1,8.386040045124972,8.386040045124972,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-055.csv,1,2.257471332214095,2.257471332214095,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-062.csv,1,9.275882256047417,9.275882256047417,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-065.csv,1,0.7355095336088056,0.7355095336088056,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-066.csv,1,3.948230067344909,3.948230067344909,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-070.csv,3,10.073258194530865,10.161504282976814,-53.10888220503509,0,0.3333333333333333,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-080.csv,1,6.989306638629714,6.989306638629714,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-094.csv,5,3.9055731880578834,4.235841050599223,-11.024535613205803,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-095.csv,2,7.607244637949549,7.8818756705192445,-11.008194969216586,0,0.5,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-100.csv,1,5.344669455976884,5.344669455976884,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-103.csv,3,4.393066930479644,4.720961926608467,-2.360957128228933,0,1.0,17.27517175156044
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-105.csv,3,4.09114440811219,6.022837528261819,-0.195031154802344,0,0.6666666666666666,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-107.csv,1,9.832414301727681,9.832414301727681,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-111.csv,1,11.063602348713715,11.063602348713715,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-112.csv,1,15.125333885041343,15.125333885041343,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-115.csv,1,0.1732226595113957,0.1732226595113957,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-128.csv,2,1.1851606312356253,1.5861004842858286,-1.2217567540181529,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-129.csv,1,9.643457037045337,9.643457037045337,,0,0.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-142.csv,2,6.327982076994537,6.344304456483879,-261.30432640416143,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-143.csv,6,2.4689320190484287,2.886900068370237,-0.7084178900815685,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-147.csv,1,5.1192949721982615,5.1192949721982615,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-160.csv,3,4.910567856102186,5.7165844878376415,0.04116819728373078,0,1.0,17.275171751560432
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-167.csv,2,2.7074770150963445,2.898476898571042,-8.472080303986646,0,1.0,17.27517175156043
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-171.csv,1,0.4160168678221936,0.4160168678221936,,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-173.csv,2,2.5397554914608307,2.722660985679449,-18.623058282983738,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-174.csv,1,2.4094632890152354,2.4094632890152354,,0,1.0,17.27517175156045
validation,B,PrestonInspired,False,group_id=validation/CMP-validation-181.csv,2,1.2484088197699563,1.44159801953461,-2.849280956513737,0,1.0,17.275171751560435
validation,B,PrestonInspired,False,chamber_route=4-5-6,68,4.987664436995626,6.1495733948610924,0.5113790238033249,0,0.8235294117647058,17.27517175156044
validation,B,RandomForest,False,all,68,2.31557429226937,3.008858012664934,0.8830270300952366,0,0.9852941176470589,14.998949681412254
validation,B,RandomForest,False,group_id=test/CMP-test-092.csv,1,3.916690202989699,3.916690202989699,,0,1.0,14.99894968141227
validation,B,RandomForest,False,group_id=test/CMP-test-105.csv,4,1.4574793152957177,1.5019947721578113,0.6335533736065955,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=test/CMP-test-120.csv,2,6.158372403005828,6.194770006268254,-413.9025747925039,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=test/CMP-test-178.csv,1,4.599060855620891,4.599060855620891,,0,1.0,14.998949681412242
validation,B,RandomForest,False,group_id=validation/CMP-validation-028.csv,3,0.29078109006360364,0.35028854252855973,0.9350982376906245,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-029.csv,1,2.513672544939439,2.513672544939439,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-035.csv,1,1.028534080898254,1.028534080898254,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-038.csv,2,4.471727779622732,4.680102036667159,-51.27161080269173,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-039.csv,1,0.38539671480086213,0.38539671480086213,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-044.csv,1,4.574258179122921,4.574258179122921,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-049.csv,1,1.4575979929315395,1.4575979929315395,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-054.csv,1,2.4393028349385446,2.4393028349385446,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-055.csv,1,8.596546653273833,8.596546653273833,,0,0.0,14.998949681412249
validation,B,RandomForest,False,group_id=validation/CMP-validation-062.csv,1,3.7042239641165864,3.7042239641165864,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-065.csv,1,0.9295616696090576,0.9295616696090576,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-066.csv,1,1.0561971592938448,1.0561971592938448,,0,1.0,14.998949681412263
validation,B,RandomForest,False,group_id=validation/CMP-validation-070.csv,3,5.088642105429282,5.27583056758062,-13.5859336200023,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-080.csv,1,0.6661619022084722,0.6661619022084722,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-094.csv,5,0.8003807459267165,1.1423365127260217,0.12546515125387514,0,1.0,14.998949681412252
validation,B,RandomForest,False,group_id=validation/CMP-validation-095.csv,2,0.4908888383439418,0.5152986306506661,0.9486741030764839,0,1.0,14.998949681412249
validation,B,RandomForest,False,group_id=validation/CMP-validation-100.csv,1,0.10501658106738887,0.10501658106738887,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-103.csv,3,2.2006860948175224,2.249054207838346,0.23721556392528176,0,1.0,14.99894968141225
validation,B,RandomForest,False,group_id=validation/CMP-validation-105.csv,3,2.159572989211289,3.027778314138863,0.6979873874630365,0,1.0,14.998949681412247
validation,B,RandomForest,False,group_id=validation/CMP-validation-107.csv,1,2.0245071878537857,2.0245071878537857,,0,1.0,14.99894968141227
validation,B,RandomForest,False,group_id=validation/CMP-validation-111.csv,1,3.029803144412881,3.029803144412881,,0,1.0,14.998949681412242
validation,B,RandomForest,False,group_id=validation/CMP-validation-112.csv,1,2.1716044097621108,2.1716044097621108,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-115.csv,1,4.283577339863285,4.283577339863285,,0,1.0,14.998949681412242
validation,B,RandomForest,False,group_id=validation/CMP-validation-128.csv,2,1.6354865139925252,2.0795838967223563,-2.8193372208302168,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-129.csv,1,1.4204657033851191,1.4204657033851191,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-142.csv,2,2.170105684845119,2.3975167098997985,-36.45939052725422,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-143.csv,6,2.133219370795866,2.327554630649208,-0.11053020530759428,0,1.0,14.998949681412258
validation,B,RandomForest,False,group_id=validation/CMP-validation-147.csv,1,2.119509052049537,2.119509052049537,,0,1.0,14.99894968141227
validation,B,RandomForest,False,group_id=validation/CMP-validation-160.csv,3,4.785246297305117,5.037913850029881,0.2553183528940258,0,1.0,14.998949681412261
validation,B,RandomForest,False,group_id=validation/CMP-validation-167.csv,2,0.6249008285842095,0.7697992741962684,0.33187045130889503,0,1.0,14.998949681412249
validation,B,RandomForest,False,group_id=validation/CMP-validation-171.csv,1,1.737049220271956,1.737049220271956,,0,1.0,14.998949681412242
validation,B,RandomForest,False,group_id=validation/CMP-validation-173.csv,2,1.2543676600014706,1.6328977904193864,-6.058258505187279,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-174.csv,1,1.5863809260348916,1.5863809260348916,,0,1.0,14.998949681412256
validation,B,RandomForest,False,group_id=validation/CMP-validation-181.csv,2,1.6481555960042513,1.6830290761354374,-4.246558201926214,0,1.0,14.998949681412263
validation,B,RandomForest,False,chamber_route=4-5-6,68,2.31557429226937,3.008858012664934,0.8830270300952366,0,0.9852941176470589,14.998949681412254
validation,B,Ridge,False,all,68,5.00140724303562,6.509316631062707,0.452539331514192,0,0.8970588235294118,22.13539913073824
validation,B,Ridge,False,group_id=test/CMP-test-092.csv,1,5.634826612694212,5.634826612694212,,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=test/CMP-test-105.csv,4,3.7582373602113215,4.759282058281651,-2.6792286094691775,0,1.0,22.135399130738257
validation,B,Ridge,False,group_id=test/CMP-test-120.csv,2,8.47116732779557,8.492657449115244,-778.7995325395209,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=test/CMP-test-178.csv,1,1.6518656028376313,1.6518656028376313,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-028.csv,3,2.368507888569468,2.4187468153786393,-2.0944640808726365,0,1.0,22.135399130738232
validation,B,Ridge,False,group_id=validation/CMP-validation-029.csv,1,7.6250943488262095,7.6250943488262095,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-035.csv,1,3.259154921371362,3.259154921371362,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-038.csv,2,9.46691124474259,9.473690916645642,-213.18727381064838,0,1.0,22.135399130738236
validation,B,Ridge,False,group_id=validation/CMP-validation-039.csv,1,6.842485518301345,6.842485518301345,,0,1.0,22.135399130738243
validation,B,Ridge,False,group_id=validation/CMP-validation-044.csv,1,13.447425414319184,13.447425414319184,,0,0.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-049.csv,1,19.665498341502598,19.665498341502598,,0,0.0,22.135399130738236
validation,B,Ridge,False,group_id=validation/CMP-validation-054.csv,1,4.090406605538462,4.090406605538462,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-055.csv,1,6.385562892993448,6.385562892993448,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-062.csv,1,15.455179809921653,15.455179809921653,,0,0.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-065.csv,1,5.0273815870886835,5.0273815870886835,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-066.csv,1,9.048776083806771,9.048776083806771,,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=validation/CMP-validation-070.csv,3,13.799744278125564,13.81353887172157,-98.9913568049123,0,0.0,22.135399130738232
validation,B,Ridge,False,group_id=validation/CMP-validation-080.csv,1,3.268576454327402,3.268576454327402,,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=validation/CMP-validation-094.csv,5,2.3956706234804925,2.7375293804077936,-4.022345446311783,0,1.0,22.135399130738243
validation,B,Ridge,False,group_id=validation/CMP-validation-095.csv,2,5.4683016171907255,5.733783020371956,-5.354788180531227,0,1.0,22.135399130738243
validation,B,Ridge,False,group_id=validation/CMP-validation-100.csv,1,2.5796017610715865,2.5796017610715865,,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=validation/CMP-validation-103.csv,3,3.045849169442382,3.06494426022232,-0.4165996764865896,0,1.0,22.135399130738236
validation,B,Ridge,False,group_id=validation/CMP-validation-105.csv,3,3.7179174012193577,4.394279537055051,0.36386060254683805,0,1.0,22.135399130738225
validation,B,Ridge,False,group_id=validation/CMP-validation-107.csv,1,6.486969266023138,6.486969266023138,,0,1.0,22.13539913073822
validation,B,Ridge,False,group_id=validation/CMP-validation-111.csv,1,8.354762720361748,8.354762720361748,,0,1.0,22.13539913073825
validation,B,Ridge,False,group_id=validation/CMP-validation-112.csv,1,12.05896056437119,12.05896056437119,,0,0.0,22.13539913073825
