cohort_variant,evaluation,model,condition,n,mse,rmse,mae,p95_abs_error,seed_rmse_min,seed_rmse_max
clean,outer_1,S4_final,Cond2,157,24.836579184282158,4.983631124419438,3.562189818249187,10.56526958103669,4.9502182782741135,5.021923678320807
clean,outer_1,S4_final,Cond3,110,12.519645033865205,3.5383110425547954,2.7144635656515725,7.609429903268358,3.52282847859924,3.5579579256730307
clean,outer_1,ablation_compact12_bag,all,434,49.293863397887236,7.020958865987411,5.379087321927624,14.765483579187151,6.937525292937469,7.142955217732743
clean,outer_1,ablation_compact12_bag,Cond1,167,57.242388153119585,7.5658699534897895,5.966813123790593,15.79630932074229,7.50926543275343,7.622709321101538
clean,outer_1,ablation_compact12_bag,Cond2,157,64.24988571886176,8.015602642275985,6.360436092958257,16.30108253838697,7.871045090206711,8.257655856448173
clean,outer_1,ablation_compact12_bag,Cond3,110,15.880234865916298,3.985001237881401,3.0861603586283044,8.124563869231212,3.970527270030727,4.006473389531929
clean,outer_1,ablation_compact12_rf,all,434,48.9041155192513,6.993147754713274,5.256100812377257,14.6438731475194,6.952807255111119,7.040119668902988
clean,outer_1,ablation_compact12_rf,Cond1,167,59.90229113819864,7.739657042673056,6.137849256763903,15.643886594662819,7.677159513730123,7.782335117528546
clean,outer_1,ablation_compact12_rf,Cond2,157,60.274422523305255,7.763660381759705,5.832440435945932,15.717101127890334,7.735684690739077,7.8456835231293365
clean,outer_1,ablation_compact12_rf,Cond3,110,15.978356173790594,3.9972936061528674,3.0948525295331497,8.347810461663496,3.968121112268393,4.0538830025214105
clean,outer_1,ablation_compact_no_pressure_bag,all,434,42.7429307461496,6.537807793607089,4.968100709057184,13.58429414443998,6.525889236781449,6.563260571138204
clean,outer_1,ablation_compact_no_pressure_bag,Cond1,167,63.099765243315716,7.943536066722157,6.153284102437645,16.67674570800619,7.925812159950941,7.9825058198649765
clean,outer_1,ablation_compact_no_pressure_bag,Cond2,157,39.83259840213042,6.311307186481294,5.015076048709801,12.333611821150138,6.27592136724661,6.378043563275853
clean,outer_1,ablation_compact_no_pressure_bag,Cond3,110,15.991392718733842,3.998923945104963,3.1017302088753835,8.348303151027356,3.9829880749902267,4.014972910846153
clean,outer_1,ablation_compact_no_pressure_rf,all,434,45.87316568402033,6.772973179041855,5.046747980353788,14.54411188852979,6.674154691427254,6.872277466423576
clean,outer_1,ablation_compact_no_pressure_rf,Cond1,167,65.4632258502347,8.090934794585525,6.3362520443131745,16.86395773911424,7.962821666651192,8.207385394679283
clean,outer_1,ablation_compact_no_pressure_rf,Cond2,157,46.128571247333966,6.791801767376162,5.051405494333082,14.296744463246059,6.684063804426985,6.918729679141047
clean,outer_1,ablation_compact_no_pressure_rf,Cond3,110,15.767359127674501,3.970813408821233,3.0823988132995477,8.290381188005636,3.9647426805048083,3.983438513121354
clean,outer_1,ablation_compact_no_slurry_bag,all,434,46.285821456346,6.803368390462625,5.340520766375224,14.155586851049812,6.695161247461273,6.977273939827346
clean,outer_1,ablation_compact_no_slurry_bag,Cond1,167,56.98840578988854,7.5490665508981,6.1401723167370434,15.683470411963063,7.5358904028526705,7.606753050961452
