condition,feature,ols_standardized_coefficient,ridge_standardized_coefficient,train_min,train_max,imputation_value,scaler_mean,scaler_scale
Cond2,p2_secondary_RETAINER_RING_PRESSURE_mean,-0.28224885482817186,0.36197170658934275,0.0,2420.6828025477703,1172.7554093375204,1172.7554093375202,735.2548506854482
Cond2,p2_secondary_SLURRY_FLOW_LINE_A_mean,-0.8541022445190793,-0.7194221339631949,0.0,10.556423611111063,4.039783727749536,4.039783727749536,2.336359999215627
Cond2,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,-359.93119078495573,-0.2957123638038788,-0.04251470270031167,1.418799871948399e-22,-0.028836837881648033,-0.028836837881648033,0.0180523826636158
Cond2,p2_secondary_USAGE_OF_BACKING_FILM_mean,235.0550143679831,0.111757673701579,27.967091295112734,10455.483014857962,5119.117624034787,5119.117624034788,2871.3526695539276
Cond2,p2_secondary_USAGE_OF_BACKING_FILM_std,-823.0419332112278,0.10280516448925422,0.0,36.180521724794794,1.446814234888918,1.446814234888918,1.6412818926104913
Cond2,p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,-0.3105709598202111,-0.07236748115004987,-0.002406857059015516,-0.0,-5.8955622045843316e-05,-5.8955622045843316e-05,0.00029206670955470216
Cond2,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,-179.1930075344172,0.05858871285722915,2665.75,4305.5,3521.9694547302292,3521.9694547302297,483.7433744189502
Cond2,p2_secondary_USAGE_OF_DRESSER_TABLE_std,-1.0462306266561683,-0.5498411781143009,0.0,0.9999948963317384,0.00688322222495347,0.00688322222495347,0.04807482188271008
Cond2,p2_secondary_USAGE_OF_DRESSER_mean,-93.43315336390461,-0.15700580136208478,5.555555555559998,770.740740741,392.010241628513,392.01024162851303,220.15571876333783
Cond2,p2_secondary_USAGE_OF_MEMBRANE_decreasing,-103.31646978645367,-0.3106427725029652,-0.0005041269095673632,2.117324697597678e-24,-0.0003419325025100462,-0.0003419325025100462,0.00021405545454205904
Cond2,p2_secondary_USAGE_OF_MEMBRANE_mean,227.82462796522705,0.11175337211569056,0.33162558847970064,123.97805946499997,60.701002366146845,60.70100236614684,34.047660196278684
Cond2,p2_secondary_USAGE_OF_MEMBRANE_std,543.6746202800161,0.11055103236592563,0.0,0.42901804419719336,0.017155578571640975,0.01715557857164098,0.019461689985904994
Cond2,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,-19.62662407741358,-0.3229448776577016,16.2962962963,357.03703703700006,184.08000558299483,184.08000558299486,93.63856598796981
Cond2,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,461.9625367527701,-0.30623480082722854,-0.012754410809831494,-0.0,-0.00865100180777481,-0.00865100180777481,0.0054156828290654775
Cond2,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,227.50882660029515,0.11175333302209883,8.390127388535031,3136.644904458599,1535.7353734600579,1535.7353734600579,861.405806053486
Cond2,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,280.2389380310142,0.10827406710832176,0.0,10.854156517922666,0.43404109096136917,0.4340410909613691,0.49238232680847466
Cond3,lag_1,-0.07267779060927637,0.08978277472120819,138.55335,162.6417,151.24137066115702,151.24137066115702,3.8943982194685187
Cond3,lag_2,-0.20021883214665337,-0.07828368308629265,138.55335,162.6417,151.24781146408841,151.24781146408841,3.8924749916549417
Cond3,lag_3,0.5422664594253774,0.4616582957399635,138.55335,162.6417,151.2499670360111,151.2499670360111,3.8922607047891797
Cond3,lag_4,0.1605166463081531,0.10760803431252605,138.55335,162.6417,151.24128500000003,151.24128500000003,3.8888020073752716
Cond3,lag_5,0.05385851783307771,0.07802954234921186,138.55335,162.6417,151.2306204735376,151.2306204735376,3.8836065582511403
Cond3,lag_6,-0.08718508908464173,-0.095797436670401,138.55335,162.6417,151.2252653631285,151.22526536312847,3.882302729249723
Cond3,lag_7,-0.015443079403098636,-0.010500303421919441,138.55335,162.6417,151.22278739495798,151.222787394958,3.882025053825064
Cond3,neighbor_1,1.5443905712118067,1.3892858658819511,138.55335,162.6417,151.17746085164836,151.17746085164836,3.8361761255028592
Cond3,neighbor_2,0.6336093077849227,0.530939171088803,138.55335,162.6417,151.47289903846155,151.47289903846155,3.990449590670082
Cond3,neighbor_3,0.12364227317868881,0.1675652567178797,140.7813,162.56205,151.49565494505492,151.49565494505492,3.6639866377480734
Cond3,neighbor_4,-0.28614894202735286,-0.20494108335701613,142.24515,162.56205,151.5088471153846,151.5088471153846,3.823252749741396
Cond3,neighbor_5,0.45439384980249997,0.42185258413331533,140.7813,162.56205,151.57016002747255,151.57016002747255,4.07332570444523
Cond3,neighbor_6,0.1810073892303592,0.17759448147543364,143.36115,161.06895,151.18419519230773,151.18419519230773,3.4391213226641173
Cond3,neighbor_7,-0.02995369815218396,0.08146424461799853,140.7813,162.6417,151.14525494505494,151.14525494505494,3.78215314678802
Cond3,neighbor_8,0.13551002921603583,0.09308461645581147,141.7074,160.9824,151.20413365384616,151.20413365384616,3.8023562771930575
Cond3,neighbor_9,0.6252285486083196,0.522776604166324,138.55335,160.8633,151.17638942307693,151.17638942307693,3.8006612026604962
Cond3,neighbor_10,-0.12624883854885383,-0.1281557015753968,138.55335,159.61155,150.85590041208792,150.85590041208792,3.6077024242144105
Cond3,p2_primary_HEAD_ROTATION_mean,0.039821589415161895,0.04259361300337374,0.0,163.87482993197278,158.80183025265856,158.80183025265856,8.43901090261862
Cond3,p2_primary_RETAINER_RING_PRESSURE_std,0.39856945959778045,0.21648333836073524,0.0,2063.6700450309295,520.4325775296052,520.4325775296052,700.0069214496888
Cond3,p2_primary_SLURRY_FLOW_LINE_B_mean,-0.3675992652580433,-0.3894341860086481,0.0,1.780303030302404,0.4432141698873464,0.4432141698873464,0.49900945255500184
Cond3,p2_primary_STAGE_ROTATION_mean,0.07451226123456323,0.10306831272873734,0.0,137.2842105262143,25.595746190539998,25.595746190539998,35.89392112672942
Cond3,p2_primary_USAGE_OF_BACKING_FILM_decreasing,1018.9500053116477,-0.32485580555849963,-0.042401745217172326,1.6283198851596834e-22,-0.01012698902684279,-0.01012698902684279,0.014523790180098587
Cond3,p2_primary_USAGE_OF_BACKING_FILM_mean,-168.66887596288578,0.01275223565940551,88.33333333330002,10532.5,5465.83701883088,5465.83701883088,2706.287262735562
Cond3,p2_primary_USAGE_OF_BACKING_FILM_std,906.7163028276029,-0.07974586240344461,0.0,1.9239577119740843,0.45832762855625186,0.45832762855625186,0.6395137375152214
Cond3,p2_primary_USAGE_OF_DRESSER_TABLE_mean,-1274.7492349598162,0.02707455429614933,2666.2751572327043,4227.932330827068,3477.8894832161513,3477.8894832161513,460.16516212652186
Cond3,p2_primary_USAGE_OF_DRESSER_decreasing,0.0649201251573821,0.10066967001251036,-0.004241245899086425,1.1080038193368927e-23,-0.00043733502122200263,-0.00043733502122200263,0.0010484580367296653
Cond3,p2_primary_USAGE_OF_DRESSER_mean,220.5487215372179,-0.036156125900225676,15.555555555599998,770.7407407409999,426.3524838925299,426.3524838925299,218.8375932866003
Cond3,p2_primary_USAGE_OF_MEMBRANE_decreasing,-510.97455514746315,-0.32420724456640637,-0.00050278749662318,4.65050348217805e-24,-0.00012008427525502065,-0.00012008427525502065,0.000172217067287012
Cond3,p2_primary_USAGE_OF_MEMBRANE_mean,-185.64905603100402,0.012752829821843482,1.04743083004,124.891304348,64.81229810910204,64.81229810910204,32.09036215825735
Cond3,p2_primary_USAGE_OF_MEMBRANE_std,-454.6331609193029,-0.08146724485825649,0.0,0.022813727822423073,0.005434653804209711,0.005434653804209711,0.007582960823934746
Cond3,p2_primary_USAGE_OF_POLISHING_TABLE_mean,36.50228153697283,0.06606819049728828,0.0,341.4814814810001,148.40062632811407,148.40062632811407,98.69936147485475
Cond3,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,-511.1697994531744,-0.3242072537004803,-0.012720523567891268,-0.0,-0.00303813216413561,-0.00303813216413561,0.004357091802732484
Cond3,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,-185.64818614732846,0.012752829788607643,26.5,3159.75,1639.7511421607303,1639.7511421607303,811.8861626044853
Cond3,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,-454.4819387864918,-0.08146723661592518,0.0,0.5771873136965258,0.13749674126344605,0.13749674126344605,0.19184890886731393
Cond3,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.021563866569294987,-0.03477467033230986,0.0,59.22898820529726,10.12021768983241,10.12021768983241,16.434344944059966
Cond3,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.16503413151087898,0.13310066342693494,0.0,65.4876584038941,7.799871657363062,7.799871657363062,13.346820043277631
Cond3,p2_secondary_SLURRY_FLOW_LINE_A_auc,-0.8354671001031875,-0.5667248910708432,0.0,1849.7027777301585,261.76879864712845,261.76879864712845,358.04286229309076
Cond3,p2_secondary_SLURRY_FLOW_LINE_A_std,0.4894587979812286,0.29008589814516267,0.0,12.158485979791843,2.264802405828504,2.264802405828504,3.5028703647191897
Cond3,p2_secondary_SLURRY_FLOW_LINE_B_mean,0.16591466058059723,0.12346331866965186,0.0,1.8235085227282726,0.382315065873134,0.382315065873134,0.4696650422539826
Cond3,p2_secondary_SLURRY_FLOW_LINE_C_mean,0.48600567483754276,0.11690166614859379,0.0,491.0553846153846,84.48977182156996,84.48977182156996,133.58445236190502
Cond3,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,314.22914240511614,0.06398096543278636,-0.042346346620304905,2.2380624189870573e-22,-0.008625648985006989,-0.008625648985006989,0.014075328854062362
Cond3,p2_secondary_USAGE_OF_BACKING_FILM_mean,528.3538348577885,0.00984252515796518,88.3333333333,10532.5,5467.429811254121,5467.429811254121,2706.0906402374753
Cond3,p2_secondary_USAGE_OF_BACKING_FILM_std,416.750289154021,0.041115154427334155,0.0,1.6819147031319932,0.3528322762068081,0.3528322762068081,0.5588092781181303
Cond3,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,1274.7284001234636,0.02688700609793143,2666.5,4228.132936507936,3477.946170438049,3477.946170438049,460.15812461886225
Cond3,p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.011320962695890557,0.08228260240531732,0.0,0.12499685625542245,0.015923291917237764,0.015923291917237764,0.03783863401098255
Cond3,p2_secondary_USAGE_OF_DRESSER_mean,-220.63540794876366,-0.03833993941536316,15.81360048572705,770.7407407409997,426.4354346367349,426.4354346367349,218.84274101897992
Cond3,p2_secondary_USAGE_OF_MEMBRANE_decreasing,-19189.082580047718,0.06585538133596543,-0.0005021305923365724,5.253254827787021e-24,-0.00010228286995827105,-0.00010228286995827105,0.00016690796891758318
Cond3,p2_secondary_USAGE_OF_MEMBRANE_mean,-213.41653576869928,0.009840463991378825,1.0474308300400001,124.891304348,64.83118478891075,64.83118478891075,32.088031299486936
Cond3,p2_secondary_USAGE_OF_MEMBRANE_std,-19952.297325621497,0.03853203566156959,0.0,0.019943652599072673,0.004183934337113787,0.004183934337113787,0.0066265227048590385
Cond3,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,-36.40636984728283,-0.006344014745141588,0.0,341.4814814810001,149.81209335737108,149.81209335737108,98.77671130923424
Cond3,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,18878.73390987651,0.06400899347550484,-0.012703903984227275,-0.0,-0.002588018754475046,-0.002588018754475046,0.004223389146240072
Cond3,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,225.03572498065392,0.009841312333075171,26.5,3159.75,1640.2289909312005,1640.2289909312005,811.8271804928555
Cond3,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,19539.070045015545,0.04040249724838366,0.0,0.5045744108422637,0.10586371079814862,0.10586371079814862,0.16767439447766003
Cond3,p2_secondary_WAFER_ROTATION_mean,-0.9334466822986656,-0.7186138530202051,0.0,25.1180959302168,5.090094222388947,5.090094222388947,7.200175837865042
