track,split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
grouped,validation,P1_ELM_Stack,1,all,297,676.2999798062353,26.005768202578352,6.585433686313675,0.38432451094321063,0.0670884005682748,6.708840056827479,907295919413373.0,907295919413371.9
grouped,validation,P1_ELM_Stack,1,A,175,1119.4294423731667,33.457875640470164,7.558316813553421,0.26937125924646554,0.06473879063681857,6.473879063681857,1539810788947266.0,1539810788947265.0
grouped,validation,P1_ELM_Stack,1,B,122,40.66345563235816,6.376790386421539,5.1899046103550255,0.5099784452149394,0.07045874268306856,7.045874268306856,1.7624940884185998,0.7624940884185997
grouped,validation,P1_ELM_Stack,2,all,297,105.31614041375029,10.262365244608588,5.45731590211072,0.9041245479951271,0.059934098302320375,5.9934098302320375,8.172085463755726,7.172085463755726
grouped,validation,P1_ELM_Stack,2,A,175,147.619181377305,12.149863430397273,5.673556795549006,0.903651974373554,0.05292890881991819,5.292890881991819,12.548715699039175,11.548715699039173
grouped,validation,P1_ELM_Stack,2,B,122,44.63554886766766,6.680984124189164,5.147134292670558,0.46211209267187814,0.06998252583855304,6.998252583855304,1.8941322574065234,0.8941322574065235
grouped,validation,P1_ELM_Stack,3,all,297,1652.20341789692,40.647305173860175,8.73195343267261,-0.5040975568658541,0.08079745086555928,8.079745086555928,4349295658176097.5,4349295658176096.5
grouped,validation,P1_ELM_Stack,3,A,175,2778.835428530119,52.71466047059507,11.32280144728295,-0.8136891465031351,0.08953404113292701,8.9534041132927,7381376059876004.0,7381376059876002.0
grouped,validation,P1_ELM_Stack,3,B,122,36.132910841101555,6.01106569928341,5.0155730838462995,0.5645745086362756,0.06826545662958099,6.8265456629580985,1.7091326897697956,0.7091326897697954
grouped,validation,P1_ELM_Stack,4,all,297,524.6220095512028,22.90462856173841,6.451628732661151,0.522405852513949,0.06575215094741019,6.575215094741019,562448802.2629203,562448801.2629203
grouped,validation,P1_ELM_Stack,4,A,175,866.4521676963135,29.43555957844718,7.59893602163891,0.434484361189335,0.06627519302301364,6.627519302301364,954555966.0942352,954555965.0942352
grouped,validation,P1_ELM_Stack,4,B,122,34.291864670920845,5.855925603260414,4.805901064045511,0.5867603335425371,0.06500188567502821,6.500188567502821,1.6852141280585173,0.6852141280585171
grouped,validation,P1_ELM_Stack,5,all,297,255.14400262208724,15.973227683285781,6.069518826948548,0.7677274681580406,0.06376806615696026,6.376806615696026,135814.32740138518,135813.32740138518
grouped,validation,P1_ELM_Stack,5,A,175,405.6960777583501,20.141898563897847,6.87220813500397,0.7352104534674007,0.06160671098507584,6.160671098507584,230495.08906353332,230494.08906353332
grouped,validation,P1_ELM_Stack,5,B,122,39.188157139742884,6.260044499821298,4.918120229328067,0.5277567685246808,0.06686837070679445,6.686837070679445,1.7594433857896614,0.7594433857896613
grouped,validation,P1_ELM_Stack,6,all,297,87.12193786085865,9.333913319763509,5.381941488950584,0.9206877963896624,0.060591487262161015,6.059148726216101,3.4139951011961784,2.4139951011961784
grouped,validation,P1_ELM_Stack,6,A,175,116.66448176338321,10.801133355504097,5.378021992436244,0.923855474784779,0.052181773296648554,5.218177329664855,4.518318093600356,3.518318093600355
grouped,validation,P1_ELM_Stack,6,B,122,44.74533800067997,6.689195616864555,5.38756371755722,0.4607890609516132,0.0726546015569535,7.26546015569535,1.829925235042646,0.829925235042646
grouped,validation,P1_ELM_Stack,7,all,297,3208.053872431297,56.63968460744901,10.212838196405563,-1.9204793668566298,0.0904520663724614,9.04520663724614,1.9362105024123785e+34,1.9362105024123785e+34
grouped,validation,P1_ELM_Stack,7,A,175,5418.546488547151,73.61077698643828,13.770691355292984,-2.5365746582909323,0.1053745369038081,10.53745369038081,3.286025824094151e+34,3.286025824094151e+34
grouped,validation,P1_ELM_Stack,7,B,122,37.2652837405236,6.104529772269409,5.109360304558856,0.550928665700839,0.06904688323323459,6.904688323323459,1.715430557574203,0.7154305575742029
grouped,validation,P1_ELM_Stack,8,all,297,592.7186584911092,24.345813982923413,7.108626551577603,0.46041348390376924,0.07175939234470646,7.175939234470646,154182052.6193853,154182051.6193853
grouped,validation,P1_ELM_Stack,8,A,175,974.5045604205369,31.217055601394197,8.306866476553054,0.36396077065008536,0.07056235401317311,7.056235401317311,261668968.04879668,261668967.04879668
grouped,validation,P1_ELM_Stack,8,B,122,45.07494670709363,6.713787806230819,5.389839773948881,0.4568170578772117,0.07347645552518461,7.347645552518461,1.7985084924281014,0.7985084924281013
grouped,validation,P1_ELM_Stack,9,all,297,109.44728851133456,10.461705812693003,5.413426549033701,0.9003637218805456,0.05998868356719039,5.998868356719039,268.7480501313043,267.7480501313043
grouped,validation,P1_ELM_Stack,9,A,175,159.63157437203805,12.634538945764426,5.640174782800139,0.8958117307324969,0.05389553334563899,5.3895533345638995,454.901798973944,453.901798973944
grouped,validation,P1_ELM_Stack,9,B,122,37.46163256360414,6.1205908671960865,5.088172935024465,0.5485625324229386,0.06872885806531741,6.872885806531741,1.7242300701406545,0.7242300701406548
grouped,validation,P1_ELM_Stack,10,all,297,831.567952925698,28.83691996253584,6.854490695553914,0.2429749794637477,0.06844902459480888,6.844902459480888,2.893577730256805e+16,2.893577730256805e+16
grouped,validation,P1_ELM_Stack,10,A,175,1385.381076958928,37.22070763646129,8.166603840243233,0.09579005749890235,0.06928181015930751,6.928181015930751,4.910814776492977e+16,4.910814776492977e+16
grouped,validation,P1_ELM_Stack,10,B,122,37.16388156655673,6.096218628507079,4.9723611847290705,0.5521506290134279,0.06725445513753626,6.725445513753627,1.7153695975930396,0.7153695975930396
grouped,validation,P1_ELM_Stack,11,all,297,544.6851540115309,23.33849082549107,6.812228743753221,0.5041411968190479,0.06783456759163409,6.783456759163409,59955160251.155014,59955160250.155014
grouped,validation,P1_ELM_Stack,11,A,175,900.6381563305769,30.010634054124495,8.238691912766312,0.4121718644103374,0.07067004931520852,7.067004931520852,101752471967.93779,101752471966.93779
grouped,validation,P1_ELM_Stack,11,B,122,34.09683101289926,5.839249182292126,4.766072558693458,0.5891106182109926,0.0637672782340478,6.376727823404781,1.671543019861149,0.6715430198611492
grouped,validation,P1_ELM_Stack,12,all,297,61.871704339360605,7.865856872544822,4.698109911242501,0.9436745631149852,0.054939892540418866,5.493989254041887,3.351024980220707,2.351024980220707
grouped,validation,P1_ELM_Stack,12,A,175,80.43239532798886,8.968410970065369,4.57043830921839,0.9475034178217647,0.04707599761615087,4.707599761615087,4.507644100429496,3.5076441004294963
