policy,condition,variant,feature,importance
retrospective,Cond2,joint_direct,phase__p2_secondary_SLURRY_FLOW_LINE_C_std,0.021411628393097522
retrospective,Cond2,joint_direct,phase__p2_secondary_STAGE_ROTATION_mean,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_BACKING_FILM_decreasing,0.09139856464095862
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_BACKING_FILM_mean,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_BACKING_FILM_std,0.34680126984706966
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_mean,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_decreasing,0.05371609571447536
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_mean,0.5455439360517599
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_DRESSER_std,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_MEMBRANE_decreasing,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_MEMBRANE_mean,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_MEMBRANE_std,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,0.06880871467320458
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_mean,1.1924154509682106
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_POLISHING_TABLE_std,0.043985699118660085
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
retrospective,Cond2,joint_direct,phase__p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.05288900482313622
retrospective,Cond2,joint_direct,phase__p2_secondary_WAFER_ROTATION_mean,0.0928441927275853
retrospective,Cond2,joint_direct,phase__p2_secondary_duration,0.14140303211620825
retrospective,Cond2,joint_direct,qc_primary_ambiguous,0.0
retrospective,Cond2,joint_direct,qc_primary_episodes,0.0
retrospective,Cond2,joint_direct,qc_primary_fallback,0.0
retrospective,Cond2,joint_direct,qc_primary_max_gap,0.10182380516817056
retrospective,Cond2,joint_direct,qc_primary_missing,0.0
retrospective,Cond2,joint_direct,qc_primary_phase_duration,0.0
retrospective,Cond2,joint_direct,qc_primary_span,0.0
retrospective,Cond2,joint_direct,qc_secondary_ambiguous,0.0
retrospective,Cond2,joint_direct,qc_secondary_episodes,0.0
retrospective,Cond2,joint_direct,qc_secondary_fallback,0.0
retrospective,Cond2,joint_direct,qc_secondary_max_gap,0.1137864013240596
retrospective,Cond2,joint_direct,qc_secondary_missing,0.0
retrospective,Cond2,joint_direct,qc_secondary_phase_duration,0.0
retrospective,Cond2,joint_direct,qc_secondary_span,0.0
retrospective,Cond2,base_residual,lag_1,1.3509758750765613
retrospective,Cond2,base_residual,lag_2,0.04381689399249653
retrospective,Cond2,base_residual,lag_3,0.11961870711919542
retrospective,Cond2,base_residual,lag_4,0.2480469734583449
retrospective,Cond2,base_residual,lag_5,0.2558007335429998
retrospective,Cond2,base_residual,lag_6,1.060826963788564
retrospective,Cond2,base_residual,lag_7,2.9982835129871397
retrospective,Cond2,base_residual,lag_8,8.733692685932507
retrospective,Cond2,base_residual,lag_9,0.8316858007861642
retrospective,Cond2,base_residual,lag_10,0.0
retrospective,Cond2,base_residual,lag_11,0.048372234281301864
retrospective,Cond2,base_residual,neighbor_1,0.6651768739773425
retrospective,Cond2,base_residual,neighbor_2,1.0844809291361597
retrospective,Cond2,base_residual,neighbor_3,0.857658219227619
retrospective,Cond2,base_residual,neighbor_4,1.8068556850253532
retrospective,Cond2,base_residual,neighbor_5,4.501520164938035
retrospective,Cond2,base_residual,neighbor_6,5.640558456109878
retrospective,Cond2,base_residual,neighbor_7,15.632795741628362
retrospective,Cond2,base_residual,neighbor_8,2.7773844847184703
retrospective,Cond2,base_residual,neighbor_9,0.5274964523729511
retrospective,Cond2,base_residual,neighbor_10,0.3382410720178304
retrospective,Cond2,base_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,4.970860593334342
retrospective,Cond2,base_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,0.01772933757609213
retrospective,Cond2,base_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_std,0.012316934552613712
retrospective,Cond2,base_residual,p2_primary_DRESSING_WATER_STATUS_auc,0.0
retrospective,Cond2,base_residual,p2_primary_DRESSING_WATER_STATUS_mean,0.032483504533158354
retrospective,Cond2,base_residual,p2_primary_DRESSING_WATER_STATUS_std,0.05317813896534483
retrospective,Cond2,base_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,base_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,0.030971173232482854
retrospective,Cond2,base_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_std,2.0881119633572247
retrospective,Cond2,base_residual,p2_primary_HEAD_ROTATION_mean,0.033448063003775376
retrospective,Cond2,base_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,2.1789292389252846
retrospective,Cond2,base_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.03391027018144195
retrospective,Cond2,base_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,1.8695500982865338
retrospective,Cond2,base_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.011651733508587437
retrospective,Cond2,base_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,0.4211127589768879
retrospective,Cond2,base_residual,p2_primary_RETAINER_RING_PRESSURE_auc,0.04443533741694478
retrospective,Cond2,base_residual,p2_primary_RETAINER_RING_PRESSURE_mean,0.02802542085641193
retrospective,Cond2,base_residual,p2_primary_RETAINER_RING_PRESSURE_std,0.05386424045802444
retrospective,Cond2,base_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,1.8823343192980917
retrospective,Cond2,base_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,0.06642021692774507
retrospective,Cond2,base_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_A_auc,1.1210062747595402
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_A_mean,0.0
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_A_std,0.09482396775591251
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_B_auc,0.08780900466820919
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_B_mean,0.05852480113927182
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_B_std,0.03750355233508831
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_C_auc,17.78029792089811
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_C_mean,0.9156256341273042
retrospective,Cond2,base_residual,p2_primary_SLURRY_FLOW_LINE_C_std,0.13014621242965826
retrospective,Cond2,base_residual,p2_primary_STAGE_ROTATION_mean,0.0611795954361142
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_BACKING_FILM_decreasing,0.013284432677039985
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_BACKING_FILM_mean,0.2773650848627725
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_BACKING_FILM_std,1.5877574020288172
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_TABLE_mean,1.6500444420921343
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_TABLE_std,0.003020016651372284
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_decreasing,0.020393417937141146
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_mean,2.8664405070351657
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_DRESSER_std,0.11255890546662328
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_MEMBRANE_decreasing,0.0
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_MEMBRANE_mean,0.0
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_MEMBRANE_std,0.17829873528224555
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,0.046632375380665156
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_POLISHING_TABLE_mean,0.9173284740145788
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_POLISHING_TABLE_std,0.2277370639399865
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
retrospective,Cond2,base_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,1.0063784738897577
retrospective,Cond2,base_residual,p2_primary_WAFER_ROTATION_mean,0.0
retrospective,Cond2,base_residual,p2_primary_duration,0.041100675492100176
retrospective,Cond2,base_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,0.012550231297206792
retrospective,Cond2,base_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,0.08042713704610133
retrospective,Cond2,base_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_DRESSING_WATER_STATUS_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_DRESSING_WATER_STATUS_mean,0.008613435060167743
retrospective,Cond2,base_residual,p2_secondary_DRESSING_WATER_STATUS_std,0.024375873313556718
retrospective,Cond2,base_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,0.11922996436724248
retrospective,Cond2,base_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,0.01444299566058142
retrospective,Cond2,base_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_HEAD_ROTATION_mean,0.04442956623161859
retrospective,Cond2,base_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,base_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.04100168663643945
retrospective,Cond2,base_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,0.035075441018869793
retrospective,Cond2,base_residual,p2_secondary_RETAINER_RING_PRESSURE_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_RETAINER_RING_PRESSURE_mean,0.007989465105752618
retrospective,Cond2,base_residual,p2_secondary_RETAINER_RING_PRESSURE_std,0.01119388576112985
retrospective,Cond2,base_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,0.08868402463774623
retrospective,Cond2,base_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,base_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_A_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_A_mean,0.22484476050363542
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_A_std,0.07235166612312735
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_B_auc,0.011760173494420392
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_B_mean,0.0052221942771528244
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_B_std,0.0
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_C_auc,0.0
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_C_mean,0.0
retrospective,Cond2,base_residual,p2_secondary_SLURRY_FLOW_LINE_C_std,0.025409116467694573
retrospective,Cond2,base_residual,p2_secondary_STAGE_ROTATION_mean,0.04305019663784127
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,0.013427788751373978
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_BACKING_FILM_mean,0.051293651919476366
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_BACKING_FILM_std,0.03514635497276278
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,3.038219755646231
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_decreasing,0.04172862590991813
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_mean,2.38916016151848
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_DRESSER_std,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_MEMBRANE_decreasing,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_MEMBRANE_mean,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_MEMBRANE_std,0.011682800122583966
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,0.944002342205043
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_std,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.00633319809819521
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
retrospective,Cond2,base_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.005122348331057108
retrospective,Cond2,base_residual,p2_secondary_WAFER_ROTATION_mean,0.005352385076771278
retrospective,Cond2,base_residual,p2_secondary_duration,0.0
retrospective,Cond2,joint_residual,lag_1,0.7303812048678834
retrospective,Cond2,joint_residual,lag_2,0.0
retrospective,Cond2,joint_residual,lag_3,0.14860115409462185
retrospective,Cond2,joint_residual,lag_4,0.4751930096462027
retrospective,Cond2,joint_residual,lag_5,0.04305460380250397
retrospective,Cond2,joint_residual,lag_6,0.20110986112179108
retrospective,Cond2,joint_residual,lag_7,3.5201556979511217
retrospective,Cond2,joint_residual,lag_8,5.5871703644172195
retrospective,Cond2,joint_residual,lag_9,0.052908182767010245
retrospective,Cond2,joint_residual,lag_10,0.0
retrospective,Cond2,joint_residual,lag_11,0.0
retrospective,Cond2,joint_residual,neighbor_1,0.36425931079811086
retrospective,Cond2,joint_residual,neighbor_2,0.6444960871453297
retrospective,Cond2,joint_residual,neighbor_3,0.008349786248482281
retrospective,Cond2,joint_residual,neighbor_4,1.5143102004380147
retrospective,Cond2,joint_residual,neighbor_5,2.042658182847957
retrospective,Cond2,joint_residual,neighbor_6,3.157599330125166
retrospective,Cond2,joint_residual,neighbor_7,14.356591827821813
retrospective,Cond2,joint_residual,neighbor_8,1.3773539772997638
retrospective,Cond2,joint_residual,neighbor_9,0.5127976592295059
retrospective,Cond2,joint_residual,neighbor_10,0.0
retrospective,Cond2,joint_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_auc,8.619041511785355
retrospective,Cond2,joint_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_mean,0.01582269131950074
retrospective,Cond2,joint_residual,p2_primary_CENTER_AIR_BAG_PRESSURE_std,0.019472133307593457
retrospective,Cond2,joint_residual,p2_primary_DRESSING_WATER_STATUS_auc,0.0
retrospective,Cond2,joint_residual,p2_primary_DRESSING_WATER_STATUS_mean,0.00598167907801467
retrospective,Cond2,joint_residual,p2_primary_DRESSING_WATER_STATUS_std,0.13315828695704676
retrospective,Cond2,joint_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_auc,0.014204939561198324
retrospective,Cond2,joint_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_mean,0.01786342417767658
retrospective,Cond2,joint_residual,p2_primary_EDGE_AIR_BAG_PRESSURE_std,1.3937392641074005
retrospective,Cond2,joint_residual,p2_primary_HEAD_ROTATION_mean,0.016094057059919564
retrospective,Cond2,joint_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,3.5735952331868313
retrospective,Cond2,joint_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_primary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_auc,3.648131403675177
retrospective,Cond2,joint_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.005935146783302465
retrospective,Cond2,joint_residual,p2_primary_PRESSURIZED_CHAMBER_PRESSURE_std,0.3196826101240159
retrospective,Cond2,joint_residual,p2_primary_RETAINER_RING_PRESSURE_auc,0.13451813332905996
retrospective,Cond2,joint_residual,p2_primary_RETAINER_RING_PRESSURE_mean,0.006941684880361796
retrospective,Cond2,joint_residual,p2_primary_RETAINER_RING_PRESSURE_std,0.03647940929909585
retrospective,Cond2,joint_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_auc,0.046064859789280835
retrospective,Cond2,joint_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_mean,0.04969591625493185
retrospective,Cond2,joint_residual,p2_primary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_A_auc,1.2073127727763953
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_A_mean,0.027842661728550672
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_A_std,0.06749938363428164
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_B_auc,0.08548077063472244
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_B_mean,0.0087928288422302
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_B_std,0.0
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_C_auc,12.031175827890916
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_C_mean,0.7713717482920155
retrospective,Cond2,joint_residual,p2_primary_SLURRY_FLOW_LINE_C_std,0.010464228580028186
retrospective,Cond2,joint_residual,p2_primary_STAGE_ROTATION_mean,0.10619314919395148
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_BACKING_FILM_decreasing,0.015307163566401582
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_BACKING_FILM_mean,0.0
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_BACKING_FILM_std,3.9640036987548775
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_TABLE_mean,0.6377908551483897
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_TABLE_std,0.016277447752351522
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_decreasing,0.00800229056761132
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_mean,3.010231885934374
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_DRESSER_std,0.003109159952778204
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_MEMBRANE_decreasing,0.009742871138289642
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_MEMBRANE_mean,0.0
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_MEMBRANE_std,0.014471562336694393
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_POLISHING_TABLE_decreasing,0.0338202246029134
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_POLISHING_TABLE_mean,0.42204166673897314
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_POLISHING_TABLE_std,0.14845288408635507
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
retrospective,Cond2,joint_residual,p2_primary_USAGE_OF_PRESSURIZED_SHEET_std,0.007124114370882344
retrospective,Cond2,joint_residual,p2_primary_WAFER_ROTATION_mean,0.01117726206362008
retrospective,Cond2,joint_residual,p2_primary_duration,0.01533307860916723
retrospective,Cond2,joint_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_CENTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_DRESSING_WATER_STATUS_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_DRESSING_WATER_STATUS_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_DRESSING_WATER_STATUS_std,0.008715190159773518
retrospective,Cond2,joint_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_EDGE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_HEAD_ROTATION_mean,0.013314523872180527
retrospective,Cond2,joint_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_auc,0.00883995907936283
retrospective,Cond2,joint_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_MAIN_OUTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_auc,0.006620497155360366
retrospective,Cond2,joint_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_PRESSURIZED_CHAMBER_PRESSURE_std,0.004800562815648883
retrospective,Cond2,joint_residual,p2_secondary_RETAINER_RING_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_RETAINER_RING_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_RETAINER_RING_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_mean,0.0017865676094724176
retrospective,Cond2,joint_residual,p2_secondary_RIPPLE_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_A_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_A_mean,0.04341789525832515
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_A_std,0.10665538932330457
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_B_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_B_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_B_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_C_auc,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_C_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_SLURRY_FLOW_LINE_C_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_STAGE_ROTATION_mean,0.031211947959297975
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_BACKING_FILM_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_BACKING_FILM_mean,0.007468757278866588
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_BACKING_FILM_std,0.005589860247102892
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_mean,4.113536528960344
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_TABLE_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_mean,1.228588165600878
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_DRESSER_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_MEMBRANE_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_MEMBRANE_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_MEMBRANE_std,0.006405738043568296
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_mean,0.5248247218304168
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_POLISHING_TABLE_std,0.0005916123815848901
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_decreasing,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_USAGE_OF_PRESSURIZED_SHEET_std,0.0
retrospective,Cond2,joint_residual,p2_secondary_WAFER_ROTATION_mean,0.0
retrospective,Cond2,joint_residual,p2_secondary_duration,0.0
retrospective,Cond2,joint_residual,history_summary_0,0.0
retrospective,Cond2,joint_residual,history_summary_1,2.12851063019817
retrospective,Cond2,joint_residual,history_summary_2,0.0
retrospective,Cond2,joint_residual,history_summary_3,0.65559685527743
retrospective,Cond2,joint_residual,history_summary_4,0.3728089242813396
retrospective,Cond2,joint_residual,history_summary_5,8.104632987107276
retrospective,Cond2,joint_residual,history_summary_6,0.14108417830849704
retrospective,Cond2,joint_residual,history_summary_7,0.0
retrospective,Cond2,joint_residual,history_summary_8,0.5299953678186633
retrospective,Cond2,joint_residual,history_summary_9,0.04537951012436073
retrospective,Cond2,joint_residual,gap__p2_primary_CENTER_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_CENTER_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_CENTER_AIR_BAG_PRESSURE_std,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_DRESSING_WATER_STATUS_auc,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_DRESSING_WATER_STATUS_mean,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_DRESSING_WATER_STATUS_std,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_EDGE_AIR_BAG_PRESSURE_auc,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_EDGE_AIR_BAG_PRESSURE_mean,0.0
retrospective,Cond2,joint_residual,gap__p2_primary_EDGE_AIR_BAG_PRESSURE_std,0.0
